Proportion	Interactions	Transitivity	CPL	Assortativity
0.0327444092834	421.058580027	0.000179003564786	0.268693274965	0.00177728486711
0.0331250890547	420.110066561	0.000234932441902	0.374010581128	0.00264860752244
0.033505768826	419.316622195	0.000287345257608	0.476034729302	0.00353619717733
0.0338864485972	418.445980058	0.000295763249881	0.555766248636	0.00386453162368
0.0342671283685	417.62475695	0.000260441598678	0.591555014549	0.00352984425891
0.0346478081398	416.845335328	0.000197898244886	0.587734273257	0.00272478242787
0.0350284879111	415.940239246	0.000136677066508	0.57220739462	0.0019227052586
0.0354091676824	414.925328197	8.49092505228e-05	0.472799972589	0.00121386728672
0.0357898474537	413.891469363	4.55119273684e-05	0.342661011838	0.00065687359784
0.036170527225	412.92928454	1.94880383212e-05	0.221974640386	0.000278440948788
0.0365512069963	412.12915013	5.92633549631e-06	0.137960109596	7.33977676183e-05
