Proportion	Interactions	Transitivity	CPL	Assortativity
0.400233291791	26044.7816091	5.41029386718e-07	2.13162820728e-14	7.95656925275e-07
0.405570324359	25304.6999443	1.0663059897e-06	2.13162820728e-14	9.53872251445e-07
0.410907356927	24636.2999689	2.28870881194e-06	2.13162820728e-14	1.28010382272e-06
0.416244389494	24049.6375299	4.20377141384e-06	2.13162820728e-14	1.73218776415e-06
0.421581422062	23485.3247295	6.66890564341e-06	2.13162820728e-14	2.21688408776e-06
0.42691845463	22989.4861805	9.39125251524e-06	2.13162820728e-14	2.68726723587e-06
0.432255487198	22607.1140995	1.19266844973e-05	2.13162820728e-14	3.08488885975e-06
0.437592519766	22382.0683069	1.36798055107e-05	2.13162820728e-14	3.33977781965e-06
0.442929552334	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.448266584902	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.453603617469	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.458940650037	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.464277682605	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.469614715173	22357.0762274	1.39039509303e-05	2.13162820728e-14	3.37044018473e-06
0.474951747741	22355.4343061	1.39003458777e-05	2.13162820728e-14	3.36927952488e-06
0.480288780309	22193.7247516	1.35512845107e-05	2.13162820728e-14	3.25778173912e-06
0.485625812877	21909.4979461	1.29484361539e-05	2.13162820728e-14	3.06682014935e-06
0.490962845445	21522.0103112	1.1181653339e-05	2.13162820728e-14	2.74016303765e-06
0.496299878012	21052.0387743	8.56707254153e-06	2.13162820728e-14	2.31147673433e-06
0.50163691058	20531.9510649	6.01169312015e-06	2.13162820728e-14	1.88095722211e-06
0.506973943148	19984.6435776	3.75152444391e-06	2.13162820728e-14	1.26793631249e-06
0.512310975716	19408.6086973	5.01596731414e-06	2.13162820728e-14	1.00086959407e-06
0.517648008284	18865.5905445	1.22350081672e-05	2.13162820728e-14	2.06375598672e-06
0.522985040852	18414.9573227	2.61442170533e-05	2.13162820728e-14	4.9663526666e-06
0.52832207342	18111.8639914	4.57871595084e-05	2.13162820728e-14	9.74463603569e-06
0.533659105988	17834.2935584	6.89553699649e-05	2.13162820728e-14	1.60686430952e-05
0.538996138555	17608.4224816	9.19459627792e-05	2.13162820728e-14	2.32250659101e-05
0.544333171123	17440.0046793	0.000112675531879	2.13162820728e-14	3.03193546296e-05
0.549670203691	17310.1133606	0.000124879343725	2.13162820728e-14	3.49570418099e-05
0.555007236259	17179.0395708	0.00012233389142	2.13162820728e-14	3.71246320674e-05
